Brand,Model,Specifications
LG,GT405,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, April. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 contacts, Photocall', 'Call records': 'Yes', 'Internal': '60MB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer', 'Messaging': 'SMS(threaded view), MMS, Email, IM', 'Browser': 'WAP 2.0/xHTML, HTML', 'Games': 'Yes', 'Java': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery', 'Talk time': 'Up to 260 h'}}, {'Misc': {'Colors': 'Silver Grey, Black', 'Price': 'About 70 EUR'}}]"
LG,GW990,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, January', 'Status': 'Cancelled'}}, {'Body': {'Dimensions': '146.8 x 64.2 x 12 mm (5.78 x 2.53 x 0.47 in)', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '4.8 inches, 57.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'MeeGo OS', 'CPU': 'Intel Atom (Pineview, 45nm)'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': '-', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'xHTML, HTML'}}, {'Battery': {}}, {'Misc': {'Colors': 'Grey'}}]"
LG,GS290 Cookie Fresh,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108 x 52.9 x 12.5 mm (4.25 x 2.08 x 0.49 in)', 'Weight': '89 g (3.14 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 25.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': '40 dialed, 40 received, 20 missed calls'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS; built-in antenna', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email, Push Email', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes + downloadable', 'Games': 'Yes, MIDP 2.1', 'Java': 'Social network integration'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 390 h'}}, {'Misc': {'Colors': 'Silver, Orange/white, Purple/white, Blue/light silver', 'Price': 'About 60 EUR'}}]"
LG,GT540 Optimus,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, January. Released 2010, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109 x 54.5 x 12.7 mm (4.29 x 2.15 x 0.5 in)', 'Weight': '115.5 g (4.06 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors (65K effective)', 'Size': '3.0 inches, 26.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 1.6 (Donut), upgradable to 2.1 (Eclair)', 'CPU': '600 MHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '139MB 156MB RAM'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Video': '480p@17fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 500 h (2G) / Up to 500 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Pink', 'Models': 'T540', 'SAR': '0.93 W/kg (head) \xa0 \xa0 0.63 W/kg (body) \xa0 \xa0 ', 'Price': 'About 70 EUR'}}, {'Tests': {'Camera': '\r\n', 'Loudspeaker': 'Photo', 'Audio quality': '\r\n'}}]"
LG,KH5200 Andro-1,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109 x 54 x 15.9 mm (4.29 x 2.13 x 0.63 in)', 'Weight': '139 g (4.90 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.0 inches, 26.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android OS'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '170MB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '480p@30fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0, A2DP', 'GPS': 'Yes, A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer', 'Browser': 'WAP 2.0/xHTML, HTML'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 180 EUR'}}]"
LG,GD350,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '95.5 x 48 x 15.9 mm (3.76 x 1.89 x 0.63 in)', 'Weight': '94 g (3.32 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '512MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'CIF@25fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS, recording', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.1', 'Java': 'MP3/eAAC+ player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '0.32 W/kg (head) \xa0 \xa0 0.28 W/kg (body) \xa0 \xa0 ', 'Price': 'About 70 EUR'}}]"
LG,KP108,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '101 x 46 x 12.9 mm (3.98 x 1.81 x 0.51 in)', 'Weight': '65 g (2.29 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 65K colors', 'Size': '1.52 inches, 7.5 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '300 entries, Photocall', 'Call records': 'Yes'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS,', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes', 'Java': 'MP3 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 630 h'}}, {'Misc': {'Colors': 'Blue on Black, Red on Black', 'Price': 'About 30 EUR'}}]"
LG,GS106,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '103.9 x 43.5 x 12.9 mm (4.09 x 1.71 x 0.51 in)', 'Weight': '70 g (2.47 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '1.5 inches, 7.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries', 'Call records': '50 dialed, 50 received, 50 missed calls'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'FM radio (GS106 only)', 'USB': 'microUSB 1.1'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Browser': 'Yes', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 950 mAh battery', 'Talk time': 'Up to 800 h'}}, {'Misc': {'Colors': 'Black', 'SAR EU': '1.28 W/kg (head) \xa0 \xa0 '}}]"
LG,GB280,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, April. Released 2010, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '105 x 49 x 15.7 mm (4.13 x 1.93 x 0.62 in)', 'Weight': '94 g (3.32 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '6MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'QCIF@15fps'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.1, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/AAC+ player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 450 h'}}, {'Misc': {'Colors': 'Black', 'SAR EU': '0.53 W/kg (head) \xa0 \xa0 '}}]"
LG,GS107,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, May', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '103.9 x 43.5 x 12.9 mm (4.09 x 1.71 x 0.51 in)', 'Weight': '70 g (2.47 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '1.5 inches, 7.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'No', 'Phonebook': '500 entries', 'Call records': '50 dialed, 50 received, 50 missed calls', 'Internal': '1MB'}}, {'Camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Browser': 'Yes', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 950 mAh battery', 'Talk time': 'Up to 800 h'}}, {'Misc': {'Colors': 'Black'}}]"
LG,GS155,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, March. Released 2010, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '103.9 x 44.5 x 13.9 mm (4.09 x 1.75 x 0.55 in)', 'Weight': '66.8 g (2.33 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '1.5 inches, 7.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '50 dialed, 50 received, 50 missed calls', 'Internal': '32MB'}}, {'Main Camera': {'Single': 'VGA', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'No', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'microUSB 1.1'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'No', 'Browser': 'Yes', 'Games': 'No', 'Java': 'MP3 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 950 mAh battery', 'Talk time': 'Up to 800 h'}}, {'Misc': {'Colors': 'Black, Silver, Red, Green, Wine Red', 'Price': 'About 30 EUR'}}]"
LG,KH3900 Joypop,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010, April. Released 2010, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108.5 x 52 x 14.6 mm (4.27 x 2.05 x 0.57 in)', 'Weight': '108 g (3.81 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT, 256K colors', 'Size': '2.8 inches, 22.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '190MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': '2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.1', 'Java': 'FMC compatible'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 900 mAh battery', 'Talk time': 'Up to 160 h'}}, {'Misc': {'Colors': 'Hot pink, white'}}]"
Huawei,Ascend P1 LTE,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2012, October. Released 2012, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '132.5 x 65.4 x 9.9 mm (5.22 x 2.57 x 0.39 in)', 'Weight': '135 g (4.76 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'Super AMOLED capacitive touchscreen, 16M colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2', 'Protection': ' (~58.8% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM8960 Snapdragon S4 Plus', 'CPU': 'Dual-core 1.5 GHz Krait', 'GPU': 'Adreno 225'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'Dual-LED flash, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA', 'Bluetooth': '3.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0 (MHL TV-out)'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Metallic black, Ceramic white, Soft pink', 'Models': 'U9202L, U9202L-1, U9202L-2, U9202L-3, U9202L-4', 'Price': 'About 150 EUR'}}]"
Huawei,Fusion 2 U8665,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, October. Released 2012, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '115.8 x 61 x 11.7 mm (4.56 x 2.40 x 0.46 in)', 'Weight': '124.2 g (4.37 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 256K colors', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3 (Gingerbread)', 'Chipset': 'Qualcomm MSM7225A-1-AA Snapdragon S1', 'CPU': '800 MHz Cortex-A5', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1400 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.26 W/kg (head) \xa0 \xa0 0.98 W/kg (body) \xa0 \xa0 ', 'Price': 'About 50 EUR'}}]"
Huawei,Summit,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, October. Released 2012, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '115.8 x 59.9 x 12.2 mm (4.56 x 2.36 x 0.48 in)', 'Weight': '125 g (4.41 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3.6 (Gingerbread)', 'Chipset': 'Qualcomm MSM7227 Snapdragon S1', 'CPU': '600 MHz Cortex-A5', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '512MB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1400 mAh battery', 'Talk time': 'Up to 216 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 100 EUR'}}]"
Huawei,MediaPad 10 Link,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2013. Released 2013', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '257.4 x 175.9 x 9.9 mm (10.13 x 6.93 x 0.39 in)', 'Weight': '620 g (Wi-Fi) / 640 g (3G/LTE) (1.41 lb)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'IPS LCD, capacitive touchscreen, 16M colors', 'Size': '10.1 inches, 295.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)', 'Chipset': 'Huawei K3V2', 'CPU': 'Quad-core 1.2 GHz Cortex-A9', 'GPU': 'Vivante GC4000'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes, with stereo speakers', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '3.0', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Talk time': 'Non-removable Li-Po 6600 mAh battery'}}, {'Misc': {'Colors': 'Black/Silver', 'Price': 'About 250 EUR'}}]"
Huawei,Ascend Y,"[{'Network': {'Technology': 'CDMA / EVDO'}}, {'Launch': {'Announced': '2012, October. Released 2012, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '116.8 x 61 x 11.7 mm (4.60 x 2.40 x 0.46 in)', 'Weight': '125 g (4.41 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3 (Gingerbread)', 'Chipset': 'Qualcomm MSM7625A Snapdragon S1', 'CPU': '800 MHz Cortex-A5', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot), 2 GB included', 'Internal': '256MB RAM, 120MB'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1400 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 60 EUR'}}]"
Huawei,Ascend D2,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, January. Released 2013, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '140 x 71 x 9.4 mm (5.51 x 2.80 x 0.37 in)', 'Weight': '170 g (6.00 oz)', 'SIM': 'Micro-SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2', 'Protection': ' (~69.3% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Huawei K3V2', 'CPU': 'Quad-core 1.5 GHz Cortex-A9', 'GPU': 'Vivante GC4000'}}, {'Memory': {'Card slot': 'No', 'Internal': '32GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, AF', 'Features': 'LED flash, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1.3 MP', 'Video': '720p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP, EDR, LE', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 3000 mAh battery'}}, {'Misc': {'Colors': 'Crystal Blue, Pure White', 'Price': 'About 310 EUR'}}]"
Huawei,Ascend G500,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, November. Released 2012, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '130 x 65 x 11 mm (5.12 x 2.56 x 0.43 in)', 'Weight': '156 g (5.50 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2', 'Protection': ' (~60.3% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.0.4 (Ice Cream Sandwich)', 'Chipset': 'Mediatek MT6575 (40 nm)', 'CPU': '1.0 GHz Cortex-A9', 'GPU': 'PowerVR SGX531'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '720p'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'SAR EU': '0.45 W/kg (head) \xa0 \xa0 ', 'Price': 'About 200 EUR'}}]"
Huawei,Ascend G510,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, January. Released 2013, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '134 x 67 x 9.9 mm (5.28 x 2.64 x 0.39 in)', 'Weight': '150 g (5.29 oz)', 'SIM': 'Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8225 Snapdragon S4 Play', 'CPU': 'Dual-core 1.2 GHz Cortex-A5', 'GPU': 'Adreno 203'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '720p'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot, DLNA', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes (market dependent)', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1700 mAh battery', 'Talk time': 'Up to 320 h (2G) / Up to 340 h (3G)'}}, {'Misc': {'Colors': 'Black, White', 'Models': 'G510-0200', 'SAR EU': '0.43 W/kg (head) \xa0 \xa0 ', 'Price': 'About 100 EUR'}}]"
